date,pm_total_trade_count,pm_total_notional,pm_market_age_hours,pm_up_last,pm_up_first,pm_up_mean,pm_up_std,pm_up_change,pm_up_min,pm_up_max,pm_up_trade_count,pm_up_notional
2026-03-16,0,0.0,35.938659584999996,,,,,,,,0,0.0
2026-03-17,0,0.0,35.82570827833333,,,,,,,,0,0.0
2026-03-18,0,0.0,35.93083534638889,,,,,,,,0,0.0
2026-03-19,0,0.0,35.73700188388889,,,,,,,,0,0.0
2026-03-20,0,0.0,35.89690524833333,,,,,,,,0,0.0
2026-03-21,0,0.0,35.89753234916667,,,,,,,,0,0.0
2026-03-22,0,0.0,35.927187123888885,,,,,,,,0,0.0
2026-03-23,0,0.0,35.89620697388889,,,,,,,,0,0.0
2026-03-24,0,0.0,35.73158067638889,,,,,,,,0,0.0
2026-03-25,0,0.0,35.32911079777778,,,,,,,,0,0.0
2026-03-26,0,0.0,35.893941856666665,,,,,,,,0,0.0
2026-03-27,0,0.0,35.89547160222222,,,,,,,,0,0.0
2026-03-28,0,0.0,35.90304323944444,,,,,,,,0,0.0
2026-03-29,0,0.0,35.89111275083333,,,,,,,,0,0.0
2026-03-30,0,0.0,35.90507428083333,,,,,,,,0,0.0
2026-03-31,0,0.0,35.892797108888885,,,,,,,,0,0.0
2026-04-01,0,0.0,35.890930848888885,,,,,,,,0,0.0
2026-04-02,0,0.0,35.89181503388889,,,,,,,,0,0.0
2026-04-03,0,0.0,35.931419445555555,,,,,,,,0,0.0
2026-04-04,0,0.0,35.893609868333336,,,,,,,,0,0.0
2026-04-05,0,0.0,30.503855636111112,,,,,,,,0,0.0
2026-04-06,0,0.0,35.856846770833336,,,,,,,,0,0.0
2026-04-07,0,0.0,35.919397753611115,,,,,,,,0,0.0
2026-04-08,0,0.0,35.89469438138889,,,,,,,,0,0.0
2026-04-09,0,0.0,35.86794983555556,,,,,,,,0,0.0
2026-04-10,0,0.0,35.91742886555556,,,,,,,,0,0.0
2026-04-11,0,0.0,35.88245486361111,,,,,,,,0,0.0
2026-04-12,0,0.0,35.88868746138889,,,,,,,,0,0.0
2026-04-13,0,0.0,35.893556563611114,,,,,,,,0,0.0
